FileA,FileB,SimilarityAVG,SimilarityMin,SimilarityMax
/tmp/raw/usisandbox.com_cupe1328-mms.usisandbox.com.zip_484f6b20cc4a0bd44b65.zip,/tmp/raw/usisandbox.com_storage.zip_27dce7412391a8e3a1b9.zip,1.3768104041149827,0.6362423560974323,1.5707963267948966
/tmp/raw/usisandbox.com_cupe1328-mms.usisandbox.com.zip_484f6b20cc4a0bd44b65.zip,/tmp/raw/paypal.com.verif-092120.com_laravel.zip_0e87db8b81a33abcfd46.zip,1.2808167095234209,0.0,1.5707963267948966
/tmp/raw/usisandbox.com_cupe1328-mms.usisandbox.com.zip_484f6b20cc4a0bd44b65.zip,/tmp/raw/www.pay.stripe-pay.ru_Dad.zip_ac8a677a08b90209bb38.zip,1.3809154883655008,0.0,1.5707963267948966
/tmp/raw/usisandbox.com_cupe1328-mms.usisandbox.com.zip_484f6b20cc4a0bd44b65.zip,/tmp/raw/www.rebarmodernfood.com_paypal (1) (2).zip_5d6c2deb107085007faa.zip,1.5247211467474613,1.4792383967557632,1.5707963267948966
/tmp/raw/usisandbox.com_cupe1328-mms.usisandbox.com.zip_484f6b20cc4a0bd44b65.zip,/tmp/raw/wenaxe.com_minepompier.local.zip_e85f7386927f925ccbba.zip,1.5213448924024757,1.4499212092255116,1.5707963267948966
/tmp/raw/usisandbox.com_cupe1328-mms.usisandbox.com.zip_484f6b20cc4a0bd44b65.zip,/tmp/raw/calidadresidencia.xyz_desafio.zip_290b2f9323708ab876ee.zip,1.2478875444736324,0.0,1.5707963267948966
/tmp/raw/usisandbox.com_cupe1328-mms.usisandbox.com.zip_484f6b20cc4a0bd44b65.zip,/tmp/raw/lawyer.ahmed-ajory.com_lawyer.zip_b8313d2bfb46ae13fab7.zip,1.2122180739226236,0.0,1.5707963267948966
/tmp/raw/usisandbox.com_cupe1328-mms.usisandbox.com.zip_484f6b20cc4a0bd44b65.zip,/tmp/raw/fcisumerpur.com_backup.zip_e03dca2e0326521b5322.zip,1.5103155372313732,1.436234859159788,1.5707963267948966
/tmp/raw/usisandbox.com_cupe1328-mms.usisandbox.com.zip_484f6b20cc4a0bd44b65.zip,/tmp/raw/usisandbox.com_cupe2544mms.usisandbox.com.zip_e07e09bfc9816d029912.zip,1.1798520039013838,0.0,1.5707963267948966
/tmp/raw/usisandbox.com_cupe1328-mms.usisandbox.com.zip_484f6b20cc4a0bd44b65.zip,/tmp/raw/nice83.com_nice83_com_2020624.zip_1b0aef0437c5b8cee9f9.zip,1.2810932878681285,0.0,1.5707963267948966
/tmp/raw/usisandbox.com_cupe1328-mms.usisandbox.com.zip_484f6b20cc4a0bd44b65.zip,/tmp/raw/properticsindia.com_smartend.zip_d7782b3215801dd50d41.zip,1.2773298775972857,0.0,1.5707963267948966
/tmp/raw/usisandbox.com_cupe1328-mms.usisandbox.com.zip_484f6b20cc4a0bd44b65.zip,/tmp/raw/usisandbox.com_cupe1883-mms.usisandbox.com.zip_c4b399eb33a191a7c08f.zip,1.1798520039013838,0.0,1.5707963267948966
/tmp/raw/usisandbox.com_storage.zip_27dce7412391a8e3a1b9.zip,/tmp/raw/www.login.giftandcrafts.in_codecanyon-1Jf8r0Yw-qbill-inventory-management-system.zip_3b6509bc315c044e7ed5.zip,1.4740294279635893,1.191405243739966,1.5707963267948966
/tmp/raw/usisandbox.com_storage.zip_27dce7412391a8e3a1b9.zip,/tmp/raw/usisandbox.com_cupe1328-mms.usisandbox.com.zip_484f6b20cc4a0bd44b65.zip,1.3768104041149827,0.6362423560974323,1.5707963267948966
/tmp/raw/usisandbox.com_storage.zip_27dce7412391a8e3a1b9.zip,/tmp/raw/paypal.com.verif-092120.com_laravel.zip_0e87db8b81a33abcfd46.zip,1.3304676611053385,0.4866949550747731,1.5689356279276858
/tmp/raw/usisandbox.com_storage.zip_27dce7412391a8e3a1b9.zip,/tmp/raw/www.pay.stripe-pay.ru_Dad.zip_ac8a677a08b90209bb38.zip,1.411558095961278,0.5856855434571508,1.5707963267948966
/tmp/raw/usisandbox.com_storage.zip_27dce7412391a8e3a1b9.zip,/tmp/raw/www.rebarmodernfood.com_paypal (1) (2).zip_5d6c2deb107085007faa.zip,1.5129252401946696,1.4814440719314044,1.5443996753622904
/tmp/raw/usisandbox.com_storage.zip_27dce7412391a8e3a1b9.zip,/tmp/raw/wenaxe.com_minepompier.local.zip_e85f7386927f925ccbba.zip,1.4888811327725888,1.360563497535056,1.5343493851994428
/tmp/raw/usisandbox.com_storage.zip_27dce7412391a8e3a1b9.zip,/tmp/raw/calidadresidencia.xyz_desafio.zip_290b2f9323708ab876ee.zip,1.3126809341088634,0.4866949550747731,1.5689356279276858
/tmp/raw/usisandbox.com_storage.zip_27dce7412391a8e3a1b9.zip,/tmp/raw/lawyer.ahmed-ajory.com_lawyer.zip_b8313d2bfb46ae13fab7.zip,1.3490237141931536,0.6362423560974323,1.5689356279276858
/tmp/raw/usisandbox.com_storage.zip_27dce7412391a8e3a1b9.zip,/tmp/raw/fcisumerpur.com_backup.zip_e03dca2e0326521b5322.zip,1.4479032460691976,1.3267444132791608,1.5074573859407483
/tmp/raw/usisandbox.com_storage.zip_27dce7412391a8e3a1b9.zip,/tmp/raw/usisandbox.com_cupe2544mms.usisandbox.com.zip_e07e09bfc9816d029912.zip,1.3768104041149827,0.6362423560974323,1.5707963267948966
/tmp/raw/usisandbox.com_storage.zip_27dce7412391a8e3a1b9.zip,/tmp/raw/nice83.com_nice83_com_2020624.zip_1b0aef0437c5b8cee9f9.zip,1.336405447443627,0.4866949550747731,1.5689356279276858
/tmp/raw/usisandbox.com_storage.zip_27dce7412391a8e3a1b9.zip,/tmp/raw/properticsindia.com_smartend.zip_d7782b3215801dd50d41.zip,1.4439232341763153,1.2470998685987298,1.5689356279276858
/tmp/raw/usisandbox.com_storage.zip_27dce7412391a8e3a1b9.zip,/tmp/raw/usisandbox.com_cupe1883-mms.usisandbox.com.zip_c4b399eb33a191a7c08f.zip,1.3768104041149827,0.6362423560974323,1.5707963267948966
/tmp/raw/paypal.com.verif-092120.com_laravel.zip_0e87db8b81a33abcfd46.zip,/tmp/raw/www.login.giftandcrafts.in_codecanyon-1Jf8r0Yw-qbill-inventory-management-system.zip_3b6509bc315c044e7ed5.zip,1.5098560521600912,1.3987522790694118,1.5707963267948966
/tmp/raw/paypal.com.verif-092120.com_laravel.zip_0e87db8b81a33abcfd46.zip,/tmp/raw/usisandbox.com_cupe1328-mms.usisandbox.com.zip_484f6b20cc4a0bd44b65.zip,1.2808167095234209,0.0,1.5707963267948966
/tmp/raw/paypal.com.verif-092120.com_laravel.zip_0e87db8b81a33abcfd46.zip,/tmp/raw/usisandbox.com_storage.zip_27dce7412391a8e3a1b9.zip,1.3304676611053385,0.4866949550747731,1.5689356279276858
/tmp/raw/paypal.com.verif-092120.com_laravel.zip_0e87db8b81a33abcfd46.zip,/tmp/raw/www.pay.stripe-pay.ru_Dad.zip_ac8a677a08b90209bb38.zip,1.3404891083992514,0.0,1.5707963267948966
/tmp/raw/paypal.com.verif-092120.com_laravel.zip_0e87db8b81a33abcfd46.zip,/tmp/raw/www.rebarmodernfood.com_paypal (1) (2).zip_5d6c2deb107085007faa.zip,1.5396083842807393,1.4925071981013978,1.5506830379960967
/tmp/raw/paypal.com.verif-092120.com_laravel.zip_0e87db8b81a33abcfd46.zip,/tmp/raw/wenaxe.com_minepompier.local.zip_e85f7386927f925ccbba.zip,1.5179907584160905,1.4372490961922308,1.5530457347273803
/tmp/raw/paypal.com.verif-092120.com_laravel.zip_0e87db8b81a33abcfd46.zip,/tmp/raw/calidadresidencia.xyz_desafio.zip_290b2f9323708ab876ee.zip,1.0805889407998843,0.0,1.5678753911410024
/tmp/raw/paypal.com.verif-092120.com_laravel.zip_0e87db8b81a33abcfd46.zip,/tmp/raw/lawyer.ahmed-ajory.com_lawyer.zip_b8313d2bfb46ae13fab7.zip,1.1771470628988452,0.0,1.5678753911410024
/tmp/raw/paypal.com.verif-092120.com_laravel.zip_0e87db8b81a33abcfd46.zip,/tmp/raw/fcisumerpur.com_backup.zip_e03dca2e0326521b5322.zip,1.484739451439899,1.4563762525539585,1.5690549259749031
/tmp/raw/paypal.com.verif-092120.com_laravel.zip_0e87db8b81a33abcfd46.zip,/tmp/raw/usisandbox.com_cupe2544mms.usisandbox.com.zip_e07e09bfc9816d029912.zip,1.2808167095234209,0.0,1.5707963267948966
/tmp/raw/paypal.com.verif-092120.com_laravel.zip_0e87db8b81a33abcfd46.zip,/tmp/raw/nice83.com_nice83_com_2020624.zip_1b0aef0437c5b8cee9f9.zip,1.1505349538382232,0.0,1.5678753911410024
/tmp/raw/paypal.com.verif-092120.com_laravel.zip_0e87db8b81a33abcfd46.zip,/tmp/raw/properticsindia.com_smartend.zip_d7782b3215801dd50d41.zip,1.39715712611006,0.0,1.5678753911410024
/tmp/raw/paypal.com.verif-092120.com_laravel.zip_0e87db8b81a33abcfd46.zip,/tmp/raw/usisandbox.com_cupe1883-mms.usisandbox.com.zip_c4b399eb33a191a7c08f.zip,1.2808167095234209,0.0,1.5707963267948966
/tmp/raw/www.pay.stripe-pay.ru_Dad.zip_ac8a677a08b90209bb38.zip,/tmp/raw/www.login.giftandcrafts.in_codecanyon-1Jf8r0Yw-qbill-inventory-management-system.zip_3b6509bc315c044e7ed5.zip,1.4995109128567974,0.0,1.5707963267948966
/tmp/raw/www.pay.stripe-pay.ru_Dad.zip_ac8a677a08b90209bb38.zip,/tmp/raw/usisandbox.com_cupe1328-mms.usisandbox.com.zip_484f6b20cc4a0bd44b65.zip,1.3809154883655008,0.0,1.5707963267948966
/tmp/raw/www.pay.stripe-pay.ru_Dad.zip_ac8a677a08b90209bb38.zip,/tmp/raw/usisandbox.com_storage.zip_27dce7412391a8e3a1b9.zip,1.411558095961278,0.5856855434571508,1.5707963267948966
/tmp/raw/www.pay.stripe-pay.ru_Dad.zip_ac8a677a08b90209bb38.zip,/tmp/raw/paypal.com.verif-092120.com_laravel.zip_0e87db8b81a33abcfd46.zip,1.3404891083992514,0.0,1.5707963267948966
/tmp/raw/www.pay.stripe-pay.ru_Dad.zip_ac8a677a08b90209bb38.zip,/tmp/raw/www.rebarmodernfood.com_paypal (1) (2).zip_5d6c2deb107085007faa.zip,1.5295182371878568,1.4759768408453877,1.5707963267948966
/tmp/raw/www.pay.stripe-pay.ru_Dad.zip_ac8a677a08b90209bb38.zip,/tmp/raw/wenaxe.com_minepompier.local.zip_e85f7386927f925ccbba.zip,1.5083833074918753,1.3314722808702373,1.5627891919268677
/tmp/raw/www.pay.stripe-pay.ru_Dad.zip_ac8a677a08b90209bb38.zip,/tmp/raw/calidadresidencia.xyz_desafio.zip_290b2f9323708ab876ee.zip,1.3253775501392766,0.0,1.5707963267948966
/tmp/raw/www.pay.stripe-pay.ru_Dad.zip_ac8a677a08b90209bb38.zip,/tmp/raw/lawyer.ahmed-ajory.com_lawyer.zip_b8313d2bfb46ae13fab7.zip,1.3406088075824343,0.0,1.5707963267948966
/tmp/raw/www.pay.stripe-pay.ru_Dad.zip_ac8a677a08b90209bb38.zip,/tmp/raw/fcisumerpur.com_backup.zip_e03dca2e0326521b5322.zip,1.4899488754258836,1.3610222775845964,1.5690549259749031
/tmp/raw/www.pay.stripe-pay.ru_Dad.zip_ac8a677a08b90209bb38.zip,/tmp/raw/usisandbox.com_cupe2544mms.usisandbox.com.zip_e07e09bfc9816d029912.zip,1.3809154883655008,0.0,1.5707963267948966
/tmp/raw/www.pay.stripe-pay.ru_Dad.zip_ac8a677a08b90209bb38.zip,/tmp/raw/nice83.com_nice83_com_2020624.zip_1b0aef0437c5b8cee9f9.zip,1.3555693027463482,0.0,1.5707963267948966
/tmp/raw/www.pay.stripe-pay.ru_Dad.zip_ac8a677a08b90209bb38.zip,/tmp/raw/properticsindia.com_smartend.zip_d7782b3215801dd50d41.zip,1.425866483203636,0.0,1.5707963267948966
/tmp/raw/www.pay.stripe-pay.ru_Dad.zip_ac8a677a08b90209bb38.zip,/tmp/raw/usisandbox.com_cupe1883-mms.usisandbox.com.zip_c4b399eb33a191a7c08f.zip,1.3809154883655008,0.0,1.5707963267948966
/tmp/raw/www.rebarmodernfood.com_paypal (1) (2).zip_5d6c2deb107085007faa.zip,/tmp/raw/www.login.giftandcrafts.in_codecanyon-1Jf8r0Yw-qbill-inventory-management-system.zip_3b6509bc315c044e7ed5.zip,1.5028453900563765,1.420885162397343,1.5707963267948966
/tmp/raw/www.rebarmodernfood.com_paypal (1) (2).zip_5d6c2deb107085007faa.zip,/tmp/raw/usisandbox.com_cupe1328-mms.usisandbox.com.zip_484f6b20cc4a0bd44b65.zip,1.5247211467474613,1.4792383967557632,1.5707963267948966
/tmp/raw/www.rebarmodernfood.com_paypal (1) (2).zip_5d6c2deb107085007faa.zip,/tmp/raw/usisandbox.com_storage.zip_27dce7412391a8e3a1b9.zip,1.5129252401946696,1.4814440719314044,1.5443996753622904
/tmp/raw/www.rebarmodernfood.com_paypal (1) (2).zip_5d6c2deb107085007faa.zip,/tmp/raw/paypal.com.verif-092120.com_laravel.zip_0e87db8b81a33abcfd46.zip,1.5396083842807393,1.4925071981013978,1.5506830379960967
/tmp/raw/www.rebarmodernfood.com_paypal (1) (2).zip_5d6c2deb107085007faa.zip,/tmp/raw/www.pay.stripe-pay.ru_Dad.zip_ac8a677a08b90209bb38.zip,1.5295182371878568,1.4759768408453877,1.5707963267948966
/tmp/raw/www.rebarmodernfood.com_paypal (1) (2).zip_5d6c2deb107085007faa.zip,/tmp/raw/wenaxe.com_minepompier.local.zip_e85f7386927f925ccbba.zip,1.4914036469770113,1.4734244820791411,1.5093828118748815
/tmp/raw/www.rebarmodernfood.com_paypal (1) (2).zip_5d6c2deb107085007faa.zip,/tmp/raw/calidadresidencia.xyz_desafio.zip_290b2f9323708ab876ee.zip,1.544463024495192,1.528459785144678,1.5506830379960967
/tmp/raw/www.rebarmodernfood.com_paypal (1) (2).zip_5d6c2deb107085007faa.zip,/tmp/raw/lawyer.ahmed-ajory.com_lawyer.zip_b8313d2bfb46ae13fab7.zip,1.5366082700956272,1.5079968692686216,1.5506830379960967
/tmp/raw/www.rebarmodernfood.com_paypal (1) (2).zip_5d6c2deb107085007faa.zip,/tmp/raw/fcisumerpur.com_backup.zip_e03dca2e0326521b5322.zip,1.5224148834596725,1.5224148834596725,1.5224148834596725
/tmp/raw/www.rebarmodernfood.com_paypal (1) (2).zip_5d6c2deb107085007faa.zip,/tmp/raw/usisandbox.com_cupe2544mms.usisandbox.com.zip_e07e09bfc9816d029912.zip,1.5247211467474613,1.4792383967557632,1.5707963267948966
/tmp/raw/www.rebarmodernfood.com_paypal (1) (2).zip_5d6c2deb107085007faa.zip,/tmp/raw/nice83.com_nice83_com_2020624.zip_1b0aef0437c5b8cee9f9.zip,1.5366442111167187,1.481798707212787,1.5506830379960967
/tmp/raw/www.rebarmodernfood.com_paypal (1) (2).zip_5d6c2deb107085007faa.zip,/tmp/raw/properticsindia.com_smartend.zip_d7782b3215801dd50d41.zip,1.5242103362997326,1.5079968692686216,1.5361743544858981
/tmp/raw/www.rebarmodernfood.com_paypal (1) (2).zip_5d6c2deb107085007faa.zip,/tmp/raw/usisandbox.com_cupe1883-mms.usisandbox.com.zip_c4b399eb33a191a7c08f.zip,1.5247211467474613,1.4792383967557632,1.5707963267948966
/tmp/raw/wenaxe.com_minepompier.local.zip_e85f7386927f925ccbba.zip,/tmp/raw/www.login.giftandcrafts.in_codecanyon-1Jf8r0Yw-qbill-inventory-management-system.zip_3b6509bc315c044e7ed5.zip,1.4328565993465445,1.2847601548522238,1.5504371417762433
/tmp/raw/wenaxe.com_minepompier.local.zip_e85f7386927f925ccbba.zip,/tmp/raw/usisandbox.com_cupe1328-mms.usisandbox.com.zip_484f6b20cc4a0bd44b65.zip,1.5213448924024757,1.4499212092255116,1.5707963267948966
/tmp/raw/wenaxe.com_minepompier.local.zip_e85f7386927f925ccbba.zip,/tmp/raw/usisandbox.com_storage.zip_27dce7412391a8e3a1b9.zip,1.4888811327725888,1.360563497535056,1.5343493851994428
/tmp/raw/wenaxe.com_minepompier.local.zip_e85f7386927f925ccbba.zip,/tmp/raw/paypal.com.verif-092120.com_laravel.zip_0e87db8b81a33abcfd46.zip,1.5179907584160905,1.4372490961922308,1.5530457347273803
/tmp/raw/wenaxe.com_minepompier.local.zip_e85f7386927f925ccbba.zip,/tmp/raw/www.pay.stripe-pay.ru_Dad.zip_ac8a677a08b90209bb38.zip,1.5083833074918753,1.3314722808702373,1.5627891919268677
/tmp/raw/wenaxe.com_minepompier.local.zip_e85f7386927f925ccbba.zip,/tmp/raw/www.rebarmodernfood.com_paypal (1) (2).zip_5d6c2deb107085007faa.zip,1.4914036469770113,1.4734244820791411,1.5093828118748815
/tmp/raw/wenaxe.com_minepompier.local.zip_e85f7386927f925ccbba.zip,/tmp/raw/calidadresidencia.xyz_desafio.zip_290b2f9323708ab876ee.zip,1.5328501876744753,1.5041950924901524,1.5559985980811701
/tmp/raw/wenaxe.com_minepompier.local.zip_e85f7386927f925ccbba.zip,/tmp/raw/lawyer.ahmed-ajory.com_lawyer.zip_b8313d2bfb46ae13fab7.zip,1.535145001931676,1.4882934951868332,1.5559985980811701
/tmp/raw/wenaxe.com_minepompier.local.zip_e85f7386927f925ccbba.zip,/tmp/raw/fcisumerpur.com_backup.zip_e03dca2e0326521b5322.zip,1.461451506372629,1.443391835607537,1.479511177137721
/tmp/raw/wenaxe.com_minepompier.local.zip_e85f7386927f925ccbba.zip,/tmp/raw/usisandbox.com_cupe2544mms.usisandbox.com.zip_e07e09bfc9816d029912.zip,1.5213448924024757,1.4499212092255116,1.5707963267948966
/tmp/raw/wenaxe.com_minepompier.local.zip_e85f7386927f925ccbba.zip,/tmp/raw/nice83.com_nice83_com_2020624.zip_1b0aef0437c5b8cee9f9.zip,1.514261427089053,1.313573793677293,1.5559985980811701
/tmp/raw/wenaxe.com_minepompier.local.zip_e85f7386927f925ccbba.zip,/tmp/raw/properticsindia.com_smartend.zip_d7782b3215801dd50d41.zip,1.538421473560062,1.4882934951868332,1.5559985980811701
/tmp/raw/wenaxe.com_minepompier.local.zip_e85f7386927f925ccbba.zip,/tmp/raw/usisandbox.com_cupe1883-mms.usisandbox.com.zip_c4b399eb33a191a7c08f.zip,1.5213448924024757,1.4499212092255116,1.5707963267948966
/tmp/raw/calidadresidencia.xyz_desafio.zip_290b2f9323708ab876ee.zip,/tmp/raw/www.login.giftandcrafts.in_codecanyon-1Jf8r0Yw-qbill-inventory-management-system.zip_3b6509bc315c044e7ed5.zip,1.513153496089129,1.4117863000027624,1.5707963267948966
/tmp/raw/calidadresidencia.xyz_desafio.zip_290b2f9323708ab876ee.zip,/tmp/raw/usisandbox.com_cupe1328-mms.usisandbox.com.zip_484f6b20cc4a0bd44b65.zip,1.2478875444736324,0.0,1.5707963267948966
/tmp/raw/calidadresidencia.xyz_desafio.zip_290b2f9323708ab876ee.zip,/tmp/raw/usisandbox.com_storage.zip_27dce7412391a8e3a1b9.zip,1.3126809341088634,0.4866949550747731,1.5689356279276858
/tmp/raw/calidadresidencia.xyz_desafio.zip_290b2f9323708ab876ee.zip,/tmp/raw/paypal.com.verif-092120.com_laravel.zip_0e87db8b81a33abcfd46.zip,1.0805889407998843,0.0,1.5678753911410024
/tmp/raw/calidadresidencia.xyz_desafio.zip_290b2f9323708ab876ee.zip,/tmp/raw/www.pay.stripe-pay.ru_Dad.zip_ac8a677a08b90209bb38.zip,1.3253775501392766,0.0,1.5707963267948966
/tmp/raw/calidadresidencia.xyz_desafio.zip_290b2f9323708ab876ee.zip,/tmp/raw/www.rebarmodernfood.com_paypal (1) (2).zip_5d6c2deb107085007faa.zip,1.544463024495192,1.528459785144678,1.5506830379960967
/tmp/raw/calidadresidencia.xyz_desafio.zip_290b2f9323708ab876ee.zip,/tmp/raw/wenaxe.com_minepompier.local.zip_e85f7386927f925ccbba.zip,1.5328501876744753,1.5041950924901524,1.5559985980811701
/tmp/raw/calidadresidencia.xyz_desafio.zip_290b2f9323708ab876ee.zip,/tmp/raw/lawyer.ahmed-ajory.com_lawyer.zip_b8313d2bfb46ae13fab7.zip,1.1091942693650592,0.0,1.5678753911410024
/tmp/raw/calidadresidencia.xyz_desafio.zip_290b2f9323708ab876ee.zip,/tmp/raw/fcisumerpur.com_backup.zip_e03dca2e0326521b5322.zip,1.493410721804293,1.4578892245110553,1.5690549259749031
/tmp/raw/calidadresidencia.xyz_desafio.zip_290b2f9323708ab876ee.zip,/tmp/raw/usisandbox.com_cupe2544mms.usisandbox.com.zip_e07e09bfc9816d029912.zip,1.2478875444736324,0.0,1.5707963267948966
/tmp/raw/calidadresidencia.xyz_desafio.zip_290b2f9323708ab876ee.zip,/tmp/raw/nice83.com_nice83_com_2020624.zip_1b0aef0437c5b8cee9f9.zip,1.0958272589221794,0.0,1.5678753911410024
/tmp/raw/calidadresidencia.xyz_desafio.zip_290b2f9323708ab876ee.zip,/tmp/raw/properticsindia.com_smartend.zip_d7782b3215801dd50d41.zip,1.3469785099433593,0.0,1.5678753911410024
/tmp/raw/calidadresidencia.xyz_desafio.zip_290b2f9323708ab876ee.zip,/tmp/raw/usisandbox.com_cupe1883-mms.usisandbox.com.zip_c4b399eb33a191a7c08f.zip,1.2478875444736324,0.0,1.5707963267948966
/tmp/raw/lawyer.ahmed-ajory.com_lawyer.zip_b8313d2bfb46ae13fab7.zip,/tmp/raw/www.login.giftandcrafts.in_codecanyon-1Jf8r0Yw-qbill-inventory-management-system.zip_3b6509bc315c044e7ed5.zip,1.5075439671704371,1.3543436673994844,1.5707963267948966
/tmp/raw/lawyer.ahmed-ajory.com_lawyer.zip_b8313d2bfb46ae13fab7.zip,/tmp/raw/usisandbox.com_cupe1328-mms.usisandbox.com.zip_484f6b20cc4a0bd44b65.zip,1.2122180739226236,0.0,1.5707963267948966
/tmp/raw/lawyer.ahmed-ajory.com_lawyer.zip_b8313d2bfb46ae13fab7.zip,/tmp/raw/usisandbox.com_storage.zip_27dce7412391a8e3a1b9.zip,1.3490237141931536,0.6362423560974323,1.5689356279276858
/tmp/raw/lawyer.ahmed-ajory.com_lawyer.zip_b8313d2bfb46ae13fab7.zip,/tmp/raw/paypal.com.verif-092120.com_laravel.zip_0e87db8b81a33abcfd46.zip,1.1771470628988452,0.0,1.5678753911410024
/tmp/raw/lawyer.ahmed-ajory.com_lawyer.zip_b8313d2bfb46ae13fab7.zip,/tmp/raw/www.pay.stripe-pay.ru_Dad.zip_ac8a677a08b90209bb38.zip,1.3406088075824343,0.0,1.5707963267948966
/tmp/raw/lawyer.ahmed-ajory.com_lawyer.zip_b8313d2bfb46ae13fab7.zip,/tmp/raw/www.rebarmodernfood.com_paypal (1) (2).zip_5d6c2deb107085007faa.zip,1.5366082700956272,1.5079968692686216,1.5506830379960967
/tmp/raw/lawyer.ahmed-ajory.com_lawyer.zip_b8313d2bfb46ae13fab7.zip,/tmp/raw/wenaxe.com_minepompier.local.zip_e85f7386927f925ccbba.zip,1.535145001931676,1.4882934951868332,1.5559985980811701
/tmp/raw/lawyer.ahmed-ajory.com_lawyer.zip_b8313d2bfb46ae13fab7.zip,/tmp/raw/calidadresidencia.xyz_desafio.zip_290b2f9323708ab876ee.zip,1.1091942693650592,0.0,1.5678753911410024
/tmp/raw/lawyer.ahmed-ajory.com_lawyer.zip_b8313d2bfb46ae13fab7.zip,/tmp/raw/fcisumerpur.com_backup.zip_e03dca2e0326521b5322.zip,1.5164794638142216,1.472995440607834,1.5690549259749031
